550.9657,479.3291,569.3682,231.6909,15.00,3.90,175.75,1,2
569.3682,231.6909,703.1325,215.1134,11.00,2.12,97.06,2,3
703.1325,215.1134,708.9885,227.5097,1.00,0.22,25.29,3,4
708.9885,227.5097,402.8446,208.3921,18.00,4.81,266.43,4,5
402.8446,208.3921,323.8606,232.2094,1.00,1.30,286.78,5,6
323.8606,232.2094,269.5712,232.3525,1.00,0.85,270.15,6,7
269.5712,232.3525,59.9798,295.5912,13.00,3.44,286.79,7,8
59.9798,295.5912,174.0136,253.2796,5.00,1.91,110.36,8,9
174.0136,253.2796,74.8996,256.5176,5.00,1.56,271.87,9,10
74.8996,256.5176,41.0720,266.9453,1.00,0.56,287.13,10,11
41.0720,266.9453,274.1288,253.3970,19.00,3.67,93.33,11,12
274.1288,253.3970,548.4929,218.8281,19.00,4.34,97.18,12,13
548.4929,218.8281,462.7628,217.6684,1.00,1.35,269.22,13,14
462.7628,217.6684,158.9177,272.0798,20.00,4.84,280.15,14,15
158.9177,272.0798,113.0861,292.1416,1.00,0.79,293.64,15,16
113.0861,292.1416,238.3464,264.0626,5.00,2.02,102.63,16,17
238.3464,264.0626,282.7609,263.4853,1.00,0.70,90.74,17,18
282.7609,263.4853,570.2543,394.3259,15.00,4.96,65.53,18,19
570.2543,394.3259,295.3537,309.9710,16.00,4.51,252.94,19,20
295.3537,309.9710,269.5140,276.3571,1.00,0.67,217.55,20,21
269.5140,276.3571,329.2258,266.7548,1.00,0.95,99.14,21,22
329.2258,266.7548,249.2404,248.4113,1.00,1.29,257.08,22,23
249.2404,248.4113,492.5209,241.0378,17.00,3.82,91.74,23,24
492.5209,241.0378,590.9696,241.8282,3.00,1.55,89.54,24,25
590.9696,241.8282,712.3952,333.0189,10.00,2.39,53.09,25,26
712.3952,333.0189,487.5124,226.0581,27.00,3.91,244.56,26,27
487.5124,226.0581,270.5139,237.5637,13.00,3.41,273.04,27,28
270.5139,237.5637,180.5769,248.4271,1.00,1.42,276.89,28,29
180.5769,248.4271,118.0802,232.8351,1.00,1.01,255.99,29,30
118.0802,232.8351,202.6925,236.0150,1.00,1.33,87.85,30,31
202.6925,236.0150,278.4794,238.9355,1.00,1.19,87.79,31,32
278.4794,238.9355,725.2707,502.2583,-13166.00,8.10,59.49,32,33
725.2707,502.2583,748.4692,293.7308,11.00,3.30,173.65,33,34
748.4692,293.7308,881.3858,270.0165,10.00,2.12,100.12,34,35
881.3858,270.0165,557.8016,244.7761,18.00,5.09,265.54,35,36
557.8016,244.7761,473.7687,252.0058,1.00,1.33,274.92,36,37
473.7687,252.0058,434.4755,266.3079,1.00,0.66,290.00,37,38
434.4755,266.3079,227.5866,333.2065,11.00,3.42,287.92,38,39
227.5866,333.2065,362.3317,290.8005,6.00,2.22,107.47,39,40
362.3317,290.8005,270.4095,290.0994,1.00,1.45,269.56,40,41
270.4095,290.0994,227.6164,304.9348,1.00,0.71,289.12,41,42
227.6164,304.9348,462.9621,282.2304,19.00,3.71,95.51,42,43
462.9621,282.2304,721.8781,257.8158,17.00,4.08,95.39,43,44
721.8781,257.8158,646.5821,256.2940,1.00,1.18,268.84,44,45
646.5821,256.2940,357.8310,299.8364,15.00,4.58,278.58,45,46
357.8310,299.8364,311.9112,316.2195,1.00,0.77,289.64,46,47
311.9112,316.2195,443.6537,288.0044,6.00,2.12,102.09,47,48
443.6537,288.0044,734.1596,423.9410,16.00,5.03,64.92,48,49
734.1596,423.9410,476.2787,341.0646,13.00,4.25,252.18,49,50
476.2787,341.0646,443.1465,305.9996,1.00,0.76,223.38,50,51
443.1465,305.9996,499.9865,304.3158,1.00,0.89,91.70,51,52
499.9865,304.3158,437.6885,286.3014,1.00,1.02,253.87,52,53
437.6885,286.3014,679.1626,284.8113,43.00,3.79,90.35,53,54
679.1626,284.8113,767.3160,291.6331,2.00,1.39,85.57,54,55
767.3160,291.6331,866.3962,378.0955,11.00,2.07,48.89,55,56
866.3962,378.0955,663.5625,290.0411,18.00,3.47,246.53,56,57
663.5625,290.0411,458.9534,287.0471,10.00,3.21,269.16,57,58
458.9534,287.0471,378.8888,290.3265,1.00,1.26,272.35,58,59
378.8888,290.3265,322.2848,282.5166,1.00,0.90,262.14,59,60
322.2848,282.5166,405.2798,274.9725,1.00,1.31,95.19,60,61
405.2798,274.9725,484.0653,269.0288,1.00,1.24,94.31,61,62
