-48.1088,-52.7956,264.7365,23.1090,18.00,5.05,76.36,1,2
264.7365,23.1090,340.2712,148.6962,9.00,2.30,31.02,2,3
340.2712,148.6962,420.2309,272.8251,11.00,2.32,32.79,3,4
420.2309,272.8251,390.5772,226.2855,1.00,0.87,212.50,4,5
390.5772,226.2855,507.6713,133.1522,9.00,2.35,128.50,5,6
507.6713,133.1522,368.4596,178.5883,8.00,2.30,288.08,6,7
368.4596,178.5883,350.2459,124.9091,1.00,0.89,198.74,7,8
350.2459,124.9091,406.2046,123.3965,1.00,0.88,91.55,8,9
406.2046,123.3965,364.9074,129.8917,1.00,0.66,278.94,9,10
364.9074,129.8917,377.8696,130.1090,1.00,0.20,89.04,10,11
377.8696,130.1090,320.6681,155.0542,128.00,0.98,293.56,11,12
320.6681,155.0542,387.0340,162.4033,1.00,1.05,83.68,12,13
387.0340,162.4033,381.0718,161.1757,91.00,0.10,258.37,13,14
381.0718,161.1757,460.6142,174.2086,1.00,1.27,80.69,14,15
460.6142,174.2086,422.2593,174.4817,1.00,0.60,270.41,15,16
422.2593,174.4817,393.0992,128.1781,1.00,0.86,212.20,16,17
393.0992,128.1781,442.9582,146.8213,1.00,0.84,69.50,17,18
442.9582,146.8213,398.4281,154.4118,1.00,0.71,279.67,18,19
398.4281,154.4118,395.1103,151.1776,116.00,0.07,225.73,19,20
395.1103,151.1776,323.7684,140.0360,1.00,1.14,261.12,20,21
323.7684,140.0360,648.6869,260.2557,14.00,5.43,69.70,21,22
648.6869,260.2557,581.3716,274.6795,1.00,1.08,282.09,22,23
581.3716,274.6795,671.1359,192.9017,17.00,1.91,132.33,23,24
671.1359,192.9017,235.9921,262.2340,26.00,6.90,279.05,24,25
235.9921,262.2340,202.3114,221.9520,1.00,0.83,219.90,25,26
202.3114,221.9520,272.3438,272.7160,1.00,1.36,54.06,26,27
272.3438,272.7160,392.2649,293.6147,55.00,1.91,80.11,27,28
392.2649,293.6147,142.7168,77.8090,38.00,5.17,229.15,28,29
142.7168,77.8090,151.7966,154.2869,154.00,1.21,6.77,29,30
151.7966,154.2869,535.3847,280.8662,25.00,6.33,71.74,30,31
535.3847,280.8662,632.5250,290.5982,2.00,1.54,84.28,31,32
632.5250,290.5982,180.9876,224.2425,23.00,7.14,261.64,32,33
180.9876,224.2425,93.6221,212.9684,55.00,1.39,262.65,33,34
93.6221,212.9684,583.8967,273.6536,25.00,7.72,82.94,34,35
583.8967,273.6536,326.9106,81.5283,16.00,5.03,233.22,35,36
326.9106,81.5283,269.3017,72.7310,1.00,0.92,261.32,36,37
269.3017,72.7310,345.4683,112.0081,1.00,1.35,62.72,37,38
345.4683,112.0081,106.7254,202.6504,102.00,4.01,290.79,38,39
106.7254,202.6504,84.0935,182.8393,1.00,0.47,228.80,39,40
84.0935,182.8393,180.9553,110.1933,6.00,1.90,126.87,40,41
180.9553,110.1933,217.0354,131.4442,1.00,0.66,59.50,41,42
217.0354,131.4442,614.8597,173.6321,21.00,6.27,83.95,42,43
614.8597,173.6321,740.1807,289.7827,8.00,2.69,47.17,43,44
740.1807,289.7827,324.7429,184.5087,20.00,6.71,255.78,44,45
324.7429,184.5087,240.5833,173.1078,1.00,1.34,262.29,45,46
240.5833,173.1078,87.7325,144.9985,7.00,2.44,259.58,46,47
87.7325,144.9985,694.8123,191.3480,30.00,9.49,85.63,47,48
694.8123,191.3480,584.0215,131.8740,35.00,1.98,241.77,48,49
584.0215,131.8740,593.8978,178.7369,1.00,0.75,11.90,49,50
593.8978,178.7369,568.4741,157.7924,46.00,0.52,230.52,50,51
568.4741,157.7924,605.8047,159.5457,1.00,0.59,87.31,51,52
605.8047,159.5457,208.8539,204.1063,15.00,6.26,276.41,52,53
208.8539,204.1063,345.5601,220.2295,242.00,2.16,83.27,53,54
345.5601,220.2295,382.1896,216.5082,1.00,0.58,95.80,54,55
382.1896,216.5082,658.9365,251.9741,23.00,4.38,82.70,55,56
658.9365,251.9741,690.8600,246.2662,1.00,0.51,100.14,56,57
690.8600,246.2662,369.9424,50.0534,24.00,5.90,238.56,57,58
369.9424,50.0534,346.7790,94.1230,1.00,0.78,332.27,58,59
346.7790,94.1230,217.9331,131.0003,5.00,2.11,285.97,59,60
217.9331,131.0003,542.7371,54.5025,206.00,5.23,103.25,60,61
542.7371,54.5025,671.8679,185.5182,14.00,2.89,44.58,61,62
671.8679,185.5182,651.7569,286.0138,85.00,1.61,348.68,62,63
651.7569,286.0138,593.9694,238.7242,1.00,1.17,230.71,63,64
593.9694,238.7242,290.9502,312.6379,15.00,4.89,283.71,64,65
290.9502,312.6379,136.1476,323.7100,9.00,2.44,274.09,65,66
136.1476,323.7100,491.4766,354.9007,25.00,5.59,84.98,66,67
491.4766,354.9007,410.5180,326.4491,1.00,1.35,250.64,67,68
410.5180,326.4491,365.3793,332.7478,1.00,0.72,277.94,68,69
365.3793,332.7478,290.9563,307.6370,1.00,1.24,251.36,69,70
290.9563,307.6370,462.6182,375.9845,8.00,2.90,68.29,70,71
462.6182,375.9845,724.7319,246.4064,166.00,4.59,116.31,71,72
724.7319,246.4064,682.6948,209.9978,1.00,0.87,229.10,72,73
682.6948,209.9978,419.6077,12.8180,14.00,5.16,233.15,73,74
419.6077,12.8180,555.8880,297.9994,16.00,4.96,25.54,74,75
555.8880,297.9994,482.8272,311.3071,1.00,1.17,280.32,75,76
482.8272,311.3071,459.4084,302.2560,144.00,0.39,248.87,76,77
459.4084,302.2560,481.3342,283.8258,1.00,0.45,130.05,77,78
481.3342,283.8258,431.5913,262.8953,1.00,0.85,247.18,78,79
431.5913,262.8953,383.3994,266.5710,1.00,0.76,274.36,79,80
383.3994,266.5710,350.7450,287.8046,1.00,0.61,303.03,80,81
350.7450,287.8046,403.5088,213.3004,3.00,1.44,144.69,81,82
403.5088,213.3004,424.7494,168.0766,1.00,0.79,154.84,82,83
424.7494,168.0766,444.9190,119.2757,1.00,0.83,157.54,83,84
444.9190,119.2757,168.1308,316.4198,21.00,5.33,305.46,84,85
168.1308,316.4198,220.7884,285.1022,1.00,0.96,120.74,85,86
220.7884,285.1022,318.5348,266.8028,3.00,1.56,100.60,86,87
318.5348,266.8028,341.5696,227.9022,1.00,0.71,149.37,87,88
341.5696,227.9022,379.4462,207.2602,109.00,0.68,118.59,88,89
379.4462,207.2602,415.9528,181.5868,1.00,0.70,125.12,89,90
415.9528,181.5868,545.9866,212.3087,5.00,2.10,76.71,90,91
545.9866,212.3087,124.9299,131.7722,21.00,6.71,259.17,91,92
124.9299,131.7722,102.9572,161.2657,1.00,0.58,323.31,92,93
102.9572,161.2657,150.9980,180.5060,1.00,0.81,68.17,93,94
